"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00044534","1959-10-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","  150",",I,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"  167",",,0,0800","   34",",,0",,
"USC00044534","1959-10-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  289",",,0","  122",",,0",,,,,,,"   76",",,0,0800",,,,,,,,,,,"  150",",,0,0800","   64",",,0",,
"USC00044534","1959-10-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","  100",",,0",,,,,,,"   48",",,0,0800",,,,,,,,,,,"  144",",,0,0800","   89",",,0",,
"USC00044534","1959-10-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","  117",",,0",,,,,,,"   74",",,0,0800",,,,,,,,,,,"  156",",I,0,0800","   98",",,0",,
"USC00044534","1959-10-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  278",",,0","  167",",I,0",,,,,,,"   56",",,0,0800",,,,,,,,,,,"  211",",,0,0800","   87",",,0",,
"USC00044534","1959-10-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","  156",",,0",,,,,,,"   53",",,0,0800",,,,,,,,,,,"  183",",,0,0800","   89",",,0",,
"USC00044534","1959-10-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  322",",,0","  167",",,0",,,,,,,"   76",",,0,0800",,,,,,,,,,,"  222",",,0,0800","   80",",,0",,
"USC00044534","1959-10-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","  144",",,0",,,,,,,"   79",",,0,0800",,,,,,,,,,,"  194",",,0,0800","   82",",,0",,
"USC00044534","1959-10-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  139",",,0",,,,,,,"  104",",,0,0800",,,,,,,,,,,"  206",",,0,0800","  119",",,0",,
"USC00044534","1959-10-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  133",",,0",,,,,,,"   64",",,0,0800",,,,,,,,,,,"  217",",,0,0800","   55",",,0",,
"USC00044534","1959-10-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  344",",,0","  172",",,0",,,,,,,"   69",",,0,0800",,,,,,,,,,,"  200",",,0,0800",,,,
"USC00044534","1959-10-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  333",",,0","  144",",,0",,,,,,,"   74",",,0,0800",,,,,,,,,,,"  172",",,0,0800","   72",",,0",,
"USC00044534","1959-10-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  333",",,0","  133",",,0",,,,,,,"   76",",,0,0800",,,,,,,,,,,"  178",",,0,0800","   76",",,0",,
"USC00044534","1959-10-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  361",",,0","  139",",,0",,,,,,,"   76",",,0,0800",,,,,,,,,,,"  183",",,0,0800","   72",",,0",,
"USC00044534","1959-10-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  311",",,0","  117",",,0",,,,,,,"   33",",,0,0800",,,,,,,,,,,"  144",",,0,0800","  101",",,0",,
"USC00044534","1959-10-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","   94",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"  150",",,0,0800","   60",",,0",,
"USC00044534","1959-10-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  250",",,0","  117",",,0",,,,,,,"   53",",,0,0800",,,,,,,,,,,"  178",",,0,0800","   82",",,0",,
"USC00044534","1959-10-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  272",",,0","  139",",,0",,,,,,,"   66",",,0,0800",,,,,,,,,,,"  150",",,0,0800","   84",",,0",,
"USC00044534","1959-10-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  317",",,0","  139",",,0",,,,,,,"   56",",,0,0800",,,,,,,,,,,"  206",",,0,0800","   80",",,0",,
"USC00044534","1959-10-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  356",",,0","  139",",,0",,,,,,,"   64",",,0,0800",,,,,,,,,,,"  200",",,0,0800","   56",",,0",,
"USC00044534","1959-10-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  339",",,0","  133",",,0",,,,,,,"   64",",,0,0800",,,,,,,,,,,"  183",",,0,0800","  100",",,0",,
"USC00044534","1959-10-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  278",",,0","  117",",,0",,,,,,,"   58",",,0,0800",,,,,,,,,,,"  150",",,0,0800","   80",",,0",,
"USC00044534","1959-10-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  233",",,0","  117",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"  150",",,0,0800","   77",",,0",,
"USC00044534","1959-10-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  239",",,0","  122",",,0",,,,,,,"   43",",,0,0800",,,,,,,,,,,"  150",",,0,0800","   72",",,0",,
"USC00044534","1959-10-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","  128",",,0",,,,,,,"   74",",,0,0800",,,,,,,,,,,"  144",",,0,0800","   87",",,0",,
"USC00044534","1959-10-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","  111",",,0",,,,,,,"   99",",,0,0800",,,,,,,,,,,"  144",",,0,0800","  280",",,0",,
"USC00044534","1959-10-31","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   44",",,0",,,,,,,"   76",",,0,0800",,,,,,,,,,,"  167",",,0,0800","  138",",,0",,
"USC00044534","1959-11-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  233",",,0","   44",",,0",,,,,,,"   76",",,0,0800",,,,,,,,,,,"   89",",,0,0800","   72",",,0",,
"USC00044534","1959-11-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   50",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"  139",",,0,0800",,,,
"USC00044534","1959-11-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  233",",,0","   83",",,0",,,,,,,"   76",",,0,0800",,,,,,,,,,,"  111",",,0,0800","   66",",,0",,
"USC00044534","1959-11-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   94",",,0",,,,,,,"   28",",,0,0800",,,,,,,,,,,"  128",",,0,0800","   95",",,0",,
"USC00044534","1959-11-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","   72",",,0",,,,,,,"   20",",,0,0800",,,,,,,,,,,"   94",",,0,0800","   84",",,0",,
"USC00044534","1959-11-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","   50",",,0",,,,,,,"   33",",,0,0800",,,,,,,,,,,"   89",",,0,0800","   58",",,0",,
"USC00044534","1959-11-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  239",",,0","   56",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"  106",",,0,0800","   69",",,0",,
"USC00044534","1959-11-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  300",",,0","   56",",,0",,,,,,,"   51",",,0,0800",,,,,,,,,,,"  100",",,0,0800","   63",",,0",,
"USC00044534","1959-11-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  261",",,0","   33",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   78",",,0,0800","   50",",,0",,
"USC00044534","1959-11-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   67",",,0",,,,,,,"   56",",,0,0800",,,,,,,,,,,"   94",",,0,0800","   51",",,0",,
"USC00044534","1959-11-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   67",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   89",",,0,0800","   51",",,0",,
"USC00044534","1959-11-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   50",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   83",",,0,0800","   45",",,0",,
"USC00044534","1959-11-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  244",",,0","   67",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   94",",,0,0800","   47",",,0",,
"USC00044534","1959-11-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   44",",,0",,,,,,,"   33",",,0,0800",,,,,,,,,,,"   67",",,0,0800","   56",",,0",,
"USC00044534","1959-11-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  267",",,0","   56",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"  117",",,0,0800","   63",",,0",,
"USC00044534","1959-11-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   39",",,0",,,,,,,"   25",",,0,0800",,,,,,,,,,,"   50",",,0,0800","   50",",,0",,
"USC00044534","1959-11-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  194",",,0","   50",",,0",,,,,,,"   30",",,0,0800",,,,,,,,,,,"   83",",,0,0800","   64",",,0",,
"USC00044534","1959-11-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   61",",,0",,,,,,,"   28",",,0,0800",,,,,,,,,,,"  100",",,0,0800","  135",",,0",,
"USC00044534","1959-11-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  194",",,0","   28",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   83",",,0,0800","   95",",,0",,
"USC00044534","1959-11-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   39",",,0",,,,,,,"   28",",,0,0800",,,,,,,,,,,"  100",",,0,0800","   72",",,0",,
"USC00044534","1959-11-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  194",",,0","   72",",,0",,,,,,,"   56",",,0,0800",,,,,,,,,,,"   94",",,0,0800","  101",",,0",,
"USC00044534","1959-11-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   44",",,0",,,,,,,"   33",",,0,0800",,,,,,,,,,,"  111",",,0,0800","   79",",,0",,
"USC00044534","1959-11-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  217",",,0","   67",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   83",",,0,0800",,,,
"USC00044534","1959-11-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   44",",,0",,,,,,,"   51",",,0,0800",,,,,,,,,,,"   67",",,0,0800","   71",",,0",,
"USC00044534","1959-11-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  239",",,0","   50",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   67",",,0,0800","   53",",,0",,
"USC00044534","1959-11-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   44",",,0",,,,,,,"   25",",,0,0800",,,,,,,,,,,"   78",",,0,0800","    6",",,0",,
"USC00044534","1959-11-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  222",",,0","   50",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   67",",,0,0800","   56",",,0",,
"USC00044534","1959-11-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  256",",,0","   44",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"  128",",,0,0800","  101",",,0",,
"USC00044534","1959-11-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  211",",,0","   33",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   72",",,0,0800","   64",",,0",,
"USC00044534","1959-11-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   11",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   22",",,0,0800","   63",",,0",,
"USC00044534","1959-12-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   17",",,0",,,,,,,"   56",",,0,0800",,,,,,,,,,,"   44",",,0,0800","   61",",,0",,
"USC00044534","1959-12-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   44",",,0",,,,,,,"   33",",,0,0800",,,,,,,,,,,"   72",",,0,0800","   47",",,0",,
"USC00044534","1959-12-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  228",",,0","   28",",,0",,,,,,,"   25",",,0,0800",,,,,,,,,,,"  128",",,0,0800","   48",",,0",,
"USC00044534","1959-12-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   33",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   78",",,0,0800","   63",",,0",,
"USC00044534","1959-12-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","   17",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   78",",,0,0800","   90",",,0",,
"USC00044534","1959-12-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  200",",,0","   11",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   50",",,0,0800","   79",",,0",,
"USC00044534","1959-12-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","    6",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   17",",,0,0800","   63",",,0",,
"USC00044534","1959-12-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   11",",,0",,,,,,,"   25",",,0,0800",,,,,,,,,,,"   33",",,0,0800","   74",",,0",,
"USC00044534","1959-12-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  178",",,0","   11",",,0",,,,,,,"   23",",,0,0800",,,,,,,,,,,"   39",",,0,0800","   61",",,0",,
"USC00044534","1959-12-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  206",",,0","   44",",,0",,,,,,,"   23",",,0,0800",,,,,,,,,,,"   67",",,0,0800","   85",",,0",,
"USC00044534","1959-12-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  161",",,0","  -11",",,0",,,,,,,"   20",",,0,0800",,,,,,,,,,,"    0",",,0,0800","   77",",,0",,
"USC00044534","1959-12-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  161",",,0","    0",",,0",,,,,,,"   15",",,0,0800",,,,,,,,,,,"   39",",,0,0800","   55",",,0",,
"USC00044534","1959-12-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  167",",,0","    6",",,0",,,,,,,"   64",",,0,0800",,,,,,,,,,,"   17",",,0,0800","  275",",,0",,
"USC00044534","1959-12-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  150",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,,"   11",",,0,0800","   32",",,0",,
"USC00044534","1959-12-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  111",",,0","  -28",",,0",,,,,,,"   25",",,0,0800",,,,,,,,,,,"  -11",",,0,0800","   40",",,0",,
"USC00044534","1959-12-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  144",",,0","  -17",",,0",,,,,,,"   23",",,0,0800",,,,,,,,,,,"   22",",,0,0800","   53",",,0",,
"USC00044534","1959-12-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  178",",,0","    0",",,0",,,,,,,"   28",",,0,0800",,,,,,,,,,,"   67",",,0,0800","   48",",,0",,
"USC00044534","1959-12-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  167",",,0","   56",",,0",,,,,,,"   28",",,0,0800",,,,,,,,,,,"   94",",,0,0800","   53",",,0",,
"USC00044534","1959-12-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  100",",,0","   33",",,0",,,,,,,"   30",",,0,0800",,,,,,,,,,,"   89",",,0,0800","   58",",,0",,
"USC00044534","1959-12-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  178",",,0","   44",",,0",,,,,,,"   20",",,0,0800",,,,,,,,,,,"  111",",,0,0800","   50",",,0",,
"USC00044534","1959-12-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   78",",,0",,,,,,,"   20",",,0,0800",,,,,,,,,,,"  100",",,0,0800","   74",",,0",,
"USC00044534","1959-12-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  161",",,0","   50",",,0",,,,,,,"   25",",,0,0800",,,,,,,,,,,"   72",",,0,0800","   76",",,0",,
"USC00044534","1959-12-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  172",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,"   94",",,0,0800","  116",",,0",,
"USC00044534","1959-12-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","   13",",,0,0800","    0",",,0","    0",",,0","  194",",,0","   72",",,0",,,,,,,"   23",",,0,0800",,,,,,,,,,,"  100",",,0,0800","  188",",,0",,
"USC00044534","1959-12-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","   10",",,0,0800","    0",",,0","    0",",,0","  144",",,0","   89",",,0",,,,,,,"   18",",,0,0800",,,,,,,,,,,"  106",",,0,0800","   82",",,0",,
"USC00044534","1959-12-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  167",",,0","   22",",,0",,,,,,,"   10",",,0,0800",,,,,,,,,,,"   44",",,0,0800","  106",",,0",,
"USC00044534","1959-12-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  189",",,0","   11",",,0",,,,,,,"    8",",,0,0800",,,,,,,,,,,"   44",",,0,0800","   80",",,0",,
"USC00044534","1959-12-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  117",",,0","    0",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"   22",",,0,0800","   53",",,0",,
"USC00044534","1959-12-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  150",",,0","   22",",,0",,,,,,,"   25",",,0,0800",,,,,,,,,,,"   44",",,0,0800","   68",",,0",,
"USC00044534","1959-12-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  150",",,0","  -28",",,0",,,,,,,"   25",",,0,0800",,,,,,,,,,,"  -17",",,0,0800","   74",",,0",,
"USC00044534","1959-12-31","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  128",",,0","  -17",",,0",,,,,,,"   28",",,0,0800",,,,,,,,,,,"   67",",,0,0800","  158",",,0",,
"USC00044534","1960-01-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","   10",",,0,0800","    0",",,0","    0",",,0","  100",",,0","  -17",",,0",,,,,,,"   30",",,0,0800",,,,,,,,,,,"   11",",,0,0800","   68",",,0",,
"USC00044534","1960-01-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","   89",",,0","  -50",",,0",,,,,,,"   18",",,0,0800",,,,,,,,,,,"  -22",",,0,0800","  101",",,0",,
"USC00044534","1960-01-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  100",",,0","  -56",",,0",,,,,,,"   20",",,0,0800",,,,,,,,,,,"   28",",,0,0800","   82",",,0",,
"USC00044534","1960-01-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","   94",",,0","  -39",",,0",,,,,,,"   18",",,0,0800",,,,,,,,,,,"   -6",",,0,0800"," 1886",",,0",,
"USC00044534","1960-01-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  100",",,0","  -50",",,0",,,,,,,"   20",",,0,0800",,,,,,,,,,,"  -11",",,0,0800","   84",",,0",,
"USC00044534","1960-01-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  128",",,0","  -33",",,0",,,,,,,"   20",",,0,0800",,,,,,,,,,,"  -22",",,0,0800","   51",",,0",,
"USC00044534","1960-01-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  139",",,0","  -22",",,0",,,,,,,"   28",",,0,0800",,,,,,,,,,,"   17",",,0,0800","   58",",,0",,
"USC00044534","1960-01-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  156",",,0","   -6",",,0",,,,,,,"   38",",,0,0800",,,,,,,,,,,"  128",",,0,0800","  117",",,0",,
"USC00044534","1960-01-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,0,0800","    0",",,0","    0",",,0","  183",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,"  100",",,0,0800","  362",",,0",,
