"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023119","1954-05-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  111",",,X",,," 1918",",,X",,,,,"  315","W,,X",,,,,"   49",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-05-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  222",",,X","  111",",,X",,," 1354",",,X",,,,,"  293","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-05-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  178",",,X","  128",",,X",,," 1418",",,X",,,,,"  293","W,,X",,,,,"   49",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-05-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  122",",,X",,," 1736",",,X",,,,,"  293","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-05-31","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  100",",,X",,," 1630",",,X",,,,,"  293","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  122",",,X",,," 1854",",,X",,,,,"  315","W,,X",,,,,"   58",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  128",",,X",,," 1324",",,X",,,,,"  293","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  239",",,X","  128",",,X",,," 1630",",,X",,,,,"  293","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-06-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  228",",,X","  117",",,X",,," 1430",",,X",,,,,"  293","W,,X",,,,,"   89",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-06-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  217",",,X","  111",",,X",,," 1648",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","   89",",,X",,," 1606",",,X",,,,,"  338","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-06-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  100",",,X",,," 1718",",,X",,,,,"  293","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-06-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  239",",,X","  100",",,X",,," 1606",",,X",,,,,"  293","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-06-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  189",",,X","  100",",,X",,," 1524",",,X",,,,,"  293","W,,X",,,,,"   80",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-06-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  250",",,X","   72",",,X",,," 1642",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-06-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  100",",,X",,," 1512",",,X",,,,,"  293","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  256",",,X","  100",",,X",,," 1406",",,X",,,,,"  293","W,,X",,,,,"   98",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-06-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","  111",",,X",,," 1342",",,X",,,,,"  293","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  128",",,X",,," 1330",",,X",,,,,"  293","W,,X",,,,,"   49",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  128",",,X",,," 1418",",,X",,,,,"  338","W,,X",,,,,"   76",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  244",",,X","  139",",,X",,," 1612",",,X",,,,,"  293","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-06-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  250",",,X","  150",",,X",,," 1830",",,X",,,,,"  315","W,,X",,,,,"   49",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-06-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  128",",,X",,," 1412",",,X",,,,,"  293","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  139",",,X",,," 1618",",,X",,,,,"  293","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  389",",,X","  150",",,X",,," 1518",",,X",,,,,"  315","W,,X",,,,,"   80",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  167",",,X",,," 1154",",,X",,,,,"  293","W,,X",,,,,"   72",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  328",",,X","  144",",,X",,," 1524",",,X",,,,,"  293","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-06-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  150",",,X",,," 1706",",,X",,,,,"  293","W,,X",,,,,"   67",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  156",",,X",,," 1736",",,X",,,,,"  338","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  144",",,X",,," 1718",",,X",,,,,"  315","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  239",",,X","  150",",,X",,," 1536",",,X",,,,,"  315","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-06-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  150",",,X",,," 1830",",,X",,,,,"  293","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  122",",,X",,," 1606",",,X",,,,,"  293","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  133",",,X",,," 1618",",,X",,,,,"  315","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-06-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  128",",,X",,," 1548",",,X",,,,,"  315","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  128",",,X",,," 1324",",,X",,,,,"  293","W,,X",,,,,"   67",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  133",",,X",,," 1412",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  167",",,X",,," 1400",",,X",,,,,"  315","W,,X",,,,,"   54",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  172",",,X",,," 1506",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  144",",,X",,," 1600",",,X",,,,,"  293","W,,X",,,,,"   76",",,X","    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  367",",,X","  161",",,X",,," 1518",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  194",",,X",,," 1336",",,X",,,,,"  293","W,,X",,,,,"   89",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  183",",,X",,," 1554",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  167",",,X",,," 1548",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  156",",,X",,," 1630",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  339",",,X","  167",",,X",,," 1430",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  172",",,X",,," 1624",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-13","33.9","-117.25","468.2","MARCH AFB, CA US","    8",",,X","    0",",,X","    0",",,X","  350",",,X","  211",",,X",,," 0118",",,X",,,,,"  113","W,,X",,,,,"  125",",,X",,,,,"    1",",,X",,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,
"USW00023119","1954-07-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  361",",,X","  200",",,X",,," 1648",",,X",,,,,"  293","W,,X",,,,,"   80",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  389",",,X","  211",",,X",,," 1606",",,X",,,,,"  293","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  228",",,X",,," 0906",",,X",,,,,"  158","W,,X",,,,,"  139",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023119","1954-07-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  211",",,X",,," 1524",",,X",,,,,"  315","W,,X",,,,,"   80",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  356",",,X","  211",",,X",,," 1648",",,X",,,,,"  360","W,,X",,,,,"   49",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1954-07-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  206",",,X",,," 1642",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  172",",,X",,," 1524",",,X",,,,,"  315","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  161",",,X",,," 1606",",,X",,,,,"  293","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  172",",,X",,," 1548",",,X",,,,,"  293","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  167",",,X",,," 1718",",,X",,,,,"  315","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-24","33.9","-117.25","468.2","MARCH AFB, CA US","   43",",,X","    0",",,X","    0",",,X","  272",",,X","  200",",,X",,," 0412",",,X",,,,,"  293","W,,X",,,,,"   45",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-07-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  333",",,X","  194",",,X",,," 1700",",,X",,,,,"  315","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-07-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  206",",,X",,," 1506",",,X",,,,,"  293","W,,X",,,,,"   72",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  211",",,X",,," 1536",",,X",,,,,"  315","W,,X",,,,,"   85",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  211",",,X",,," 1312",",,X",,,,,"  315","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-07-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  206",",,X",,," 1500",",,X",,,,,"  270","W,,X",,,,,"   94",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  383",",,X","  200",",,X",,," 1612",",,X",,,,,"  315","W,,X",,,,,"   80",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-07-31","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  344",",,X","  189",",,X",,," 1636",",,X",,,,,"  315","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  172",",,X",,," 1318",",,X",,,,,"  315","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  189",",,X",,," 1642",",,X",,,,,"  315","W,,X",,,,,"   72",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-03","33.9","-117.25","468.2","MARCH AFB, CA US","   18",",,X","    0",",,X","    0",",,X","  294",",,X","  178",",,X",,," 1518",",,X",,,,,"  293","W,,X",,,,,"   80",",,X","    1",",,X",,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-08-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  161",",,X",,," 1718",",,X",,,,,"  315","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  150",",,X",,," 1730",",,X",,,,,"  315","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  294",",,X","  156",",,X",,," 1642",",,X",,,,,"  293","W,,X",,,,,"   58",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-08-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  144",",,X",,," 1642",",,X",,,,,"  315","W,,X",,,,,"   49",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  322",",,X","  144",",,X",,," 1500",",,X",,,,,"  293","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  306",",,X","  150",",,X",,," 1354",",,X",,,,,"  315","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  139",",,X",,," 1424",",,X",,,,,"  338","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  139",",,X",,," 1454",",,X",,,,,"  315","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  256",",,X","  144",",,X",,," 1712",",,X",,,,,"  315","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-08-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","  144",",,X",,," 1448",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  283",",,X","  133",",,X",,," 1636",",,X",,,,,"  293","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  122",",,X",,," 1648",",,X",,,,,"  315","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  328",",,X","  128",",,X",,," 1554",",,X",,,,,"  293","W,,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-08-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  122",",,X",,," 1612",",,X",,,,,"  293","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-08-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  317",",,X","  133",",,X",,," 1512",",,X",,,,,"  315","W,,X",,,,,"   67",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-08-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  300",",,X","  139",",,X",,," 1648",",,X",,,,,"  293","W,,X",,,,,"   58",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  122",",,X",,," 1612",",,X",,,,,"  293","W,,X",,,,,"   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  261",",,X","  133",",,X",,," 1718",",,X",,,,,"  315","W,,X",,,,,"   58",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  278",",,X","  139",",,X",,," 1642",",,X",,,,,"  315","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  311",",,X","  133",",,X",,," 1742",",,X",,,,,"  315","W,,X",,,,,"   58",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00023119","1954-08-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  294",",,X","  144",",,X",,," 1900",",,X",,,,,"  315","W,,X",,,,,"   54",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-08-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  272",",,X","  128",",,X",,," 1648",",,X",,,,,"  315","W,,X",,,,,"   67",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1954-08-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,X","    0",",,X","    0",",,X","  267",",,X","  133",",,X",,," 1712",",,X",,,,,"  293","W,,X",,,,,"   63",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00023119","1954-08-27","33.9","-117.25","468.2","MARCH AFB, CA US","    5",",,X","    0",",,X","    0",",,X","  283",",,X","  106",",,X",,," 1624",",,X",,,,,"  293","W,,X",,,,,"   49",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00023119","1954-08-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  350",",,X","  156",",,X",,," 1624",",,X",,,,,"  338","W,,X",,,,,"   63",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-08-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  372",",,X","  172",",,X",,," 1530",",,X",,,,,"  315","W,,X",,,,,"   58",",,X",,,,,,,,,,,,,,,,,,,,
"USW00023119","1954-08-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,X","    0",",,X","    0",",,X","  378",",,X","  194",",,X",,," 1442",",,X",,,,,"  293","W,,X",,,,,"   76",",,X",,,,,,,,,,,,,,,,,,,,
