"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00023275","2001-10-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  272",",,W","   83",",,W","   17",",,W"," 1510",",,W"," 1506",",,W","  178",",,W","    0",",,W","  300",",,W","  290",",,W","   76",",,W","  112",",,W",,,,,,,,,,
"USW00023275","2001-10-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  278",",,W","   50",",,W","    8",",,W"," 1630",",,W"," 1629",",,W","  167",",,W","    0",",,W","  330",",,W","  320",",,W","   40",",,W","   54",",,W",,,,,,,,,,
"USW00023275","2001-10-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  300",",,W","   56",",,W","   13",",,W"," 1737",",,W"," 1736",",,W","  178",",,W","    0",",,W","  360",",,W","   20",",,W","   67",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2001-10-11","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  250",",,W","  100",",,W","   29",",,W"," 1130",",,W"," 1710",",,W","  178",",,W","    0",",,W","  300",",,W","  300",",,W","   80",",,W","  107",",,W",,,,,,,,,,
"USW00023275","2001-10-12","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  333",",,W","   78",",,W","   16",",,W"," 1502",",,W"," 1537",",,W","  206",",,W","    0",",,W","  290",",,W","  290",",,W","   63",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2001-10-13","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  339",",,W","   67",",,W","    4",",,W"," 2143",",,W"," 1623",",,W","  206",",,W","    0",",,W","  280",",,W","  270",",,W","   27",",,W","   31",",,W",,,,,,,,,,
"USW00023275","2001-10-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  350",",,W","   78",",,W","    4",",,W"," 1840",",,W"," 1119",",,W","  217",",,W","    0",",,W","  270",",,W","  330",",,W","   27",",,W","   36",",,W",,,,,,,,,,
"USW00023275","2001-10-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  322",",,W","   78",",,W","   12",",,W"," 2121",",,W"," 2121",",,W","  200",",,W","    0",",,W","  140",",,W","  150",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2001-10-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  267",",,W","   89",",,W","   11",",,W"," 1448",",,W"," 1224",",,W","  178",",,W","    0",",,W","  170",",,W","  130",",,W","   54",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2001-10-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  244",",,W","  111",",,W","   14",",,W"," 1501",",,W"," 1510",",,W","  178",",,W","    0",",,W","  140",",,W","  140",",,W","   45",",,W","   58",",,W",,,,,,,,,,
"USW00023275","2001-10-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  306",",,W","   67",",,W","    4",",,W"," 1559",",,W"," 1558",",,W","  189",",,W","    0",",,W","  310",",,W","  310",",,W","   45",",,W","   58",",,W",,,,,,,,,,
"USW00023275","2001-10-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  294",",,W","   61",",,W","    7",",,W"," 1619",",,W"," 1618",",,W","  178",",,W","    0",",,W","  250",",,W","  250",",,W","   63",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2001-10-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  261",",,W","   50",",,W","    8",",,W"," 1306",",,W"," 1241",",,W","  156",",,W","    0",",,W","  150",",,W","  180",",,W","   45",",,W","   63",",,W",,,,,,,,,,
"USW00023275","2001-10-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  256",",,W","   56",",,W","    6",",,W"," 1549",",,W"," 1536",",,W","  156",",,W","    0",",,W","  360",",,W","  310",",,W","   58",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2001-10-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  244",",,W","   72",",,W","   26",",,W"," 1332",",,W"," 1308",",,W","  161",",,W","    0",",,W","  290",",,W","  300",",,W","   94",",,W","  130",",,W",,,,,,,,,,
"USW00023275","2001-10-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  211",",,W","   61",",,W","   30",",,W"," 0934",",,W"," 0649",",,W","  139",",,W","    0",",,W","  310",",,W","  300",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2001-10-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  267",",,W","   44",",,W","   17",",,W"," 1338",",,W"," 1332",",,W","  156",",,W",,,"  290",",,W","  280",",,W","   72",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2001-10-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  289",",,W","   39",",,W","    3",",,W"," 1827",",,W"," 2233",",,W","  167",",,W",,,"  270",",,W","   60",",,W","   27",",,W","   54",",,W",,,,,,,,,,
"USW00023275","2001-10-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  283",",,W","   44",",,W","   11",",,W"," 1430",",,W"," 1429",",,W","  167",",,W",,,"  150",",,W","  140",",,W","   54",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2001-10-27","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  156",",,W","   94",",,W","   13",",,W"," 0245",",,W"," 0249",",,W","  128",",,W",,,"  150",",,W","  140",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2001-10-28","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  172",",,W","  111",",,W","   10",",,W"," 1614",",,W"," 1334",",,W","  144",",,W","    0",",,W","  160",",,W","  140",",,W","   31",",,W","   40",",,W",,,,,,,,,,
"USW00023275","2001-10-29","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   38",",,W",,,,,"  156",",,W","  133",",,W","   24",",,W"," 1054",",,W"," 1010",",,W","  144",",,W","    0",",,W","  170",",,W","  160",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2001-10-30","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  132",",,W",,,,,"  183",",,W","  117",",,W","   17",",,W"," 0638",",,W"," 0445",",,W","  150",",,W",,,"  160",",,W","  160",",,W","   58",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2001-10-31","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  183",",,W","   83",",,W","    7",",,W"," 1221",",,W"," 1329",",,W","  133",",,W",,,"  350",",,W","  350",",,W","   31",",,W","   36",",,W",,,,,,,,,,
"USW00023275","2001-11-01","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  200",",,W","   61",",,W","    4",",,W"," 1723",",,W"," 1723",",,W","  133",",,W","    0",",,W","  310",",,W","  300",",,W","   36",",,W","   40",",,W",,,,,,,,,,
"USW00023275","2001-11-02","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  217",",,W","   50",",,W","    4",",,W"," 1626",",,W"," 1635",",,W","  133",",,W",,,"  300",",,W","  300",",,W","   45",",,W","   58",",,W",,,,,,,,,,
"USW00023275","2001-11-03","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  256",",,W","   56",",,W","    4",",,W"," 1650",",,W"," 1650",",,W","  156",",,W",,,"  320",",,W","  330",",,W","   31",",,W","   31",",,W",,,,,,,,,,
"USW00023275","2001-11-04","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  272",",,W","   50",",,W","    2",",,W"," 1527",",,W"," 1528",",,W","  161",",,W",,,"  300",",,W","  290",",,W","   40",",,W","   45",",,W",,,,,,,,,,
"USW00023275","2001-11-05","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  244",",,W","   33",",,W","    4",",,W"," 1422",",,W"," 1340",",,W","  139",",,W",,,"  320",",,W","  210",",,W","   36",",,W","   54",",,W",,,,,,,,,,
"USW00023275","2001-11-06","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  172",",,W","   44",",,W","   29",",,W"," 1210",",,W"," 1501",",,W","  111",",,W","    0",",,W","  280",",,W","  290",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2001-11-07","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  211",",,W","   11",",,W","    4",",,W"," 1640",",,W"," 1635",",,W","  111",",,W","    0",",,W","  280",",,W","  270",",,W","   31",",,W","   36",",,W",,,,,,,,,,
"USW00023275","2001-11-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  261",",,W","    6",",,W","    3",",,W"," 1859",",,W"," 1108",",,W","  133",",,W","    0",",,W","  310",",,W","   20",",,W","   27",",,W","   31",",,W",,,,,,,,,,
"USW00023275","2001-11-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  256",",,W","   33",",,W","    8",",,W"," 1434",",,W"," 1411",",,W","  144",",,W","    0",",,W","  160",",,W","  130",",,W","   58",",,W","   76",",,W",,,,,,,,,,
"USW00023275","2001-11-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  173",",,W",,,,,"  200",",,W","   44",",,W","   17",",,W"," 1323",",,W"," 1322",",,W","  122",",,W",,,"  140",",,W","  140",",,W","   76",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2001-11-11","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   61",",,W",,,,,"  156",",,W","  128",",,W","   44",",,W"," 1123",",,W"," 2138",",,W","  144",",,W","    0",",,W","  160",",,W","  140",",,W","   80",",,W","  130",",,W",,,,,,,,,,
"USW00023275","2001-11-12","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  384",",,W",,,,,"  150",",,W","  106",",,W","   21",",,W"," 0537",",,W"," 0537",",,W","  128",",,W","    0",",,W","  180",",,W","  180",",,W","   72",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2001-11-13","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   58",",,W",,,,,"  122",",,W","   89",",,W","   22",",,W"," 1629",",,W"," 1628",",,W","  106",",,W",,,"  170",",,W","  170",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2001-11-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   36",",,W",,,,,"  167",",,W","  117",",,W","    4",",,W"," 2115",",,W"," 2114",",,W","  144",",,W",,,"  190",",,W","  190",",,W","   31",",,W","   40",",,W",,,,,,,,,,
"USW00023275","2001-11-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  172",",,W","  117",",,W","   15",",,W"," 1031",",,W"," 1350",",,W","  144",",,W","    0",",,W","  180",",,W","  140",",,W","   45",",,W","   54",",,W",,,,,,,,,,
"USW00023275","2001-11-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  127",",,W",,,,,"  144",",,W","  100",",,W","   16",",,W"," 0600",",,W"," 0559",",,W","  122",",,W","    0",",,W","  160",",,W","  150",",,W","   54",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2001-11-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  150",",,W","   61",",,W","    4",",,W"," 1055",",,W"," 1055",",,W","  106",",,W",,,"  350",",,W","  330",",,W","   31",",,W","   36",",,W",,,,,,,,,,
"USW00023275","2001-11-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  144",",,W","   61",",,W","    6",",,W"," 1449",",,W"," 1448",",,W","  106",",,W",,,"  290",",,W","  290",",,W","   36",",,W","   40",",,W",,,,,,,,,,
"USW00023275","2001-11-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   48",",,W",,,,,"  189",",,W","  100",",,W","   14",",,W"," 1347",",,W"," 1346",",,W","  144",",,W",,,"  160",",,W","  170",",,W","   80",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2001-11-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   48",",,W",,,,,"  178",",,W","  111",",,W","   25",",,W"," 1945",",,W"," 1944",",,W","  144",",,W",,,"  170",",,W","  160",",,W","   76",",,W","  103",",,W",,,,,,,,,,
"USW00023275","2001-11-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  417",",,W",,,,,"  167",",,W","  111",",,W","   15",",,W"," 2324",",,W"," 2153",",,W","  139",",,W","    0",",,W","  200",",,W","  260",",,W","   54",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2001-11-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   13",",,W",,,,,"  156",",,W","   67",",,W","   18",",,W"," 0651",",,W"," 0650",",,W","  111",",,W","    0",",,W","  310",",,W","  300",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00023275","2001-11-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    8",",,W",,,,,"  111",",,W","   56",",,W","    7",",,W"," 2357",",,W"," 2356",",,W","   83",",,W","    0",",,W","  170",",,W","  130",",,W","   31",",,W","   45",",,W",,,,,,,,,,
"USW00023275","2001-11-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  389",",,W",,,,,"  144",",,W","   44",",,W","   34",",,W"," 0733",",,W"," 0731",",,W","   94",",,W",,,"  290",",,W","  270",",,W","  112",",,W","  156",",,W",,,,,,,,,,
"USW00023275","2001-11-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,W",,,,,"  111",",,W","   28",",,W","    5",",,W"," 1704",",,W"," 1701",",,W","   72",",,W","    0",",,W","  340",",,W","  340",",,W","   40",",,W","   54",",,W",,,,,,,,,,
"USW00023275","2001-11-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  117",",,W","   17",",,W","    8",",,W"," 1613",",,W"," 0913",",,W","   67",",,W","    0",",,W","  270",",,W","   30",",,W","   31",",,W","   36",",,W",,,,,,,,,,
"USW00023275","2001-11-27","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  128",",,W","  -17",",,W","    4",",,W"," 1542",",,W"," 2352",",,W","   56",",,W","    0",",,W","  270",",,W","  310",",,W","   36",",,W","   36",",,W",,,,,,,,,,
"USW00023275","2001-11-28","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  320",",,W",,,,,"   94",",,W","   56",",,W","   34",",,W"," 1838",",,W"," 1837",",,W","   78",",,W",,,"  160",",,W","  180",",,W","   89",",,W","  134",",,W",,,,,,,,,,
"USW00023275","2001-11-29","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   46",",,W",,,,,"  122",",,W","   50",",,W","   23",",,W"," 1133",",,W"," 1245",",,W","   89",",,W",,,"  330",",,W","  310",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2001-11-30","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   36",",,W",,,,,"  111",",,W","   22",",,W","   15",",,W"," 2004",",,W"," 1545",",,W","   67",",,W","    0",",,W","  150",",,W","  160",",,W","   58",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2001-12-01","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  277",",,W",,,,,"  117",",,W","   72",",,W","   27",",,W"," 0732",",,W"," 0708",",,W","   94",",,W",,,"  140",",,W","  150",",,W","   76",",,W","  107",",,W",,,,,,,,,,
"USW00023275","2001-12-02","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  279",",,W",,,,,"  122",",,W","   72",",,W","   41",",,W"," 0948",",,W"," 0948",",,W","  100",",,W",,,"  190",",,W","  200",",,W","   98",",,W","  143",",,W",,,,,,,,,,
"USW00023275","2001-12-03","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   66",",,W",,,,,"  117",",,W","   28",",,W","   20",",,W"," 1400",",,W"," 1430",",,W","   72",",,W",,,"  310",",,W","  330",",,W","   67",",,W","   80",",,W",,,,,,,,,,
"USW00023275","2001-12-04","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  111",",,W","   11",",,W","    9",",,W"," 0437",",,W"," 1458",",,W","   61",",,W",,,"  340",",,W","  320",",,W","   45",",,W","   58",",,W",,,,,,,,,,
"USW00023275","2001-12-05","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  259",",,W",,,,,"  117",",,W","   61",",,W","   24",",,W"," 1116",",,W"," 1141",",,W","   89",",,W",,,"  150",",,W","  150",",,W","   58",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2001-12-06","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  172",",,W","   44",",,W","   12",",,W"," 1340",",,W"," 1337",",,W","  111",",,W",,,"  310",",,W","  310",",,W","   40",",,W","   58",",,W",,,,,,,,,,
"USW00023275","2001-12-07","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  150",",,W","   17",",,W","    4",",,W"," 1659",",,W"," 1044",",,W","   83",",,W",,,"  280",",,W","  340",",,W","   27",",,W","   31",",,W",,,,,,,,,,
"USW00023275","2001-12-08","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   20",",,W",,,,,"  133",",,W","   17",",,W","   11",",,W"," 2300",",,W"," 2259",",,W","   78",",,W",,,"  360",",,W","  350",",,W","   76",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2001-12-09","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  128",",,W","   28",",,W","   37",",,W"," 0114",",,W"," 0123",",,W","   78",",,W",,,"  310",",,W","  310",",,W","   89",",,W","  112",",,W",,,,,,,,,,
"USW00023275","2001-12-10","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  139",",,W","   17",",,W","   46",",,W"," 1716",",,W"," 1715",",,W","   78",",,W",,,"  300",",,W","  300",",,W","   98",",,W","  134",",,W",,,,,,,,,,
"USW00023275","2001-12-11","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0",",,W",,,,,"  122",",,W","   22",",,W","   21",",,W"," 1441",",,W"," 1501",",,W","   72",",,W",,,"  290",",,W","  300",",,W","   63",",,W","   72",",,W",,,,,,,,,,
"USW00023275","2001-12-12","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  133",",,W","   22",",,W","    5",",,W"," 0730",",,W"," 0735",",,W","   78",",,W",,,"  280",",,W","  270",",,W","   31",",,W","   31",",,W",,,,,,,,,,
"USW00023275","2001-12-13","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  437",",,W",,,,,"  100",",,W","   33",",,W","   21",",,W"," 2123",",,W"," 2123",",,W","   67",",,W",,,"  170",",,W","  170",",,W","   98",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2001-12-14","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  100",",,W","   17",",,W","   51",",,W"," 1228",",,W"," 0116",",,W","   61",",,W",,,"  330",",,W","  310",",,W","  107",",,W","  143",",,W",,,,,,,,,,
"USW00023275","2001-12-15","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    0","T,,W",,,,,"  111",",,W","   -6",",,W","    3",",,W"," 2224",",,W"," 2214",",,W","   56",",,W",,,"  180",",,W","  170",",,W","   22",",,W","   27",",,W",,,,,,,,,,
"USW00023275","2001-12-16","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   84",",,W",,,,,"   94",",,W","   72",",,W","   30",",,W"," 2230",",,W"," 2350",",,W","   83",",,W",,,"  150",",,W","  150",",,W","   72",",,W","   98",",,W",,,,,,,,,,
"USW00023275","2001-12-17","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  150",",,W",,,,,"  133",",,W","   50",",,W","   11",",,W"," 0111",",,W"," 0103",",,W","   94",",,W",,,"  180",",,W","  170",",,W","   63",",,W","   89",",,W",,,,,,,,,,
"USW00023275","2001-12-18","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   28",",,W",,,,,"  100",",,W","   28",",,W","   16",",,W"," 2012",",,W"," 1540",",,W","   67",",,W",,,"  170",",,W","  160",",,W","   54",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2001-12-19","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  114",",,W",,,,,"  117",",,W","   67",",,W","   30",",,W"," 1539",",,W"," 1538",",,W","   94",",,W",,,"  150",",,W","  150",",,W","   94",",,W","  125",",,W",,,,,,,,,,
"USW00023275","2001-12-20","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  152",",,W",,,,,"   94",",,W","   56",",,W","   43",",,W"," 0848",",,W"," 0847",",,W","   78",",,W",,,"  140",",,W","  150",",,W","   94",",,W","  130",",,W",,,,,,,,,,
"USW00023275","2001-12-21","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   41",",,W",,,,,"   89",",,W","    6",",,W","    8",",,W"," 2245",",,W"," 2245",",,W","   50",",,W",,,"  180",",,W","  180",",,W","   40",",,W","   45",",,W",,,,,,,,,,
"USW00023275","2001-12-22","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","  226",",,W",,,,,"   94",",,W","   67",",,W","   19",",,W"," 0543",",,W"," 0542",",,W","   83",",,W",,,"  170",",,W","  150",",,W","   94",",,W","  116",",,W",,,,,,,,,,
"USW00023275","2001-12-23","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    8",",,W",,,,,"  111",",,W","   28",",,W","    2",",,W"," 2324",",,W"," 2324",",,W","   72",",,W",,,"  290",",,W","  280",",,W","   22",",,W","   22",",,W",,,,,,,,,,
"USW00023275","2001-12-24","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    3",",,W",,,,,"  144",",,W","    6",",,W","   10",",,W"," 1624",",,W"," 1622",",,W","   78",",,W",,,"  160",",,W","  140",",,W","   45",",,W","   67",",,W",,,,,,,,,,
"USW00023275","2001-12-25","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","   46",",,W",,,,,"  100",",,W","   72",",,W","    5",",,W"," 1837",",,W"," 1733",",,W","   89",",,W",,,"  190",",,W","  190",",,W","   27",",,W","   31",",,W",,,,,,,,,,
"USW00023275","2001-12-26","39.12781","-123.20015","183.7","UKIAH MUNICIPAL AIRPORT, CA US","    5",",,W",,,,,"  117",",,W","   83",",,W","    5",",,W"," 1935",",,W"," 1931",",,W","  100",",,W",,,"  140",",,W","  120",",,W","   36",",,W","   45",",,W",,,,,,,,,,
